248	12	974
248	12	975
248	12	976
248	13	977
248	14	978
248	15	979
248	16	980
248	16	981
248	16	982
248	16	983
248	16	984
248	16	985
248	16	986
248	16	987
248	16	756
248	16	988
248	17	989
248	17	990
248	17	991
248	18	992
248	19	993
248	20	994
248	21	995
248	22	996
248	23	997
248	24	998
248	24	999
248	24	1000
248	24	1001
248	25	1002
248	25	1003
248	26	960
248	27	1004
248	27	1005
248	28	1006
248	28	1007
248	29	1008
248	30	1009
248	30	1010
248	31	1011
248	31	1012
248	32	1013
248	33	1014
248	34	1015
248	34	1016
248	35	1017
248	36	1018
248	36	1019
248	37	1020
248	38	1021
248	39	1022
248	40	1023
248	41	1024
248	42	1025
248	43	1026
248	44	1027
248	45	1028
248	46	1029
248	47	958
248	47	959
248	47	960
248	47	961
248	47	962
248	47	963
248	47	964
248	47	965
248	47	966
248	47	967
248	47	968
248	47	969
248	47	970
248	47	971
315	1	1030
315	1	1031
315	1	1032
315	1	1033
315	1	1034
315	1	1035
315	1	1036
315	1	1037
315	1	1038
315	1	1039
315	1	1040
315	1	1041
315	1	1042
315	1	1043
315	1	1044
315	1	1045
315	1	1046
315	1	1047
315	1	1048
315	1	1049
315	1	1050
315	1	1051
315	1	1052
315	1	1053
315	1	1054
315	1	1055
315	1	1056
315	1	1057
315	1	1058
315	1	1059
315	1	1060
315	1	1061
315	1	1062
315	1	1063
315	1	1064
315	1	1065
315	1	1066
315	1	1067
315	1	1068
315	1	1069
315	1	1070
315	1	1071
315	1	1072
315	1	1073
315	1	1074
315	1	1075
315	1	1076
315	1	1077
315	1	1078
315	1	1079
315	1	1080
315	1	1081
315	1	1082
315	1	1083
315	1	1084
315	1	1085
315	1	1086
315	1	1087
315	1	1088
315	1	1089
315	1	1090
315	1	1091
315	1	1092
315	1	1093
315	1	1094
315	1	1095
315	1	1096
315	1	1097
315	1	1098
315	1	1099
315	1	1100
315	1	1101
315	1	1102
315	1	1103
315	1	1104
315	1	1105
315	1	1106
315	1	1107
315	1	1108
315	1	1109
315	1	1110
315	1	1111
315	1	1112
315	1	1113
315	1	1114
315	1	1115
315	1	1116
315	1	1117
315	1	1118
315	1	1119
315	1	1120
315	1	1121
315	1	1122
315	1	1123
315	1	1124
315	1	1125
315	3	1126
315	3	1127
315	3	1128
315	3	1129
315	3	1130
315	3	1131
315	3	1132
315	3	1133
315	3	1134
315	3	1135
315	3	1136
315	3	1137
315	3	1138
315	3	1139
315	3	1140
315	3	1141
315	3	1142
315	3	1143
315	3	1144
315	3	1145
315	3	1146
315	3	1147
315	3	1148
315	3	1149
315	3	1150
315	3	1151
315	3	1152
315	3	1153
315	3	1154
315	3	1155
315	3	1156
315	3	1157
315	3	1158
315	3	1159
315	3	1160
315	3	1161
315	3	1162
315	3	1163
315	3	1164
315	3	1165
315	3	1166
315	3	1167
315	3	1168
315	3	1169
315	3	1170
315	3	1171
315	3	1172
315	3	1173
315	3	1174
315	3	1175
315	3	1176
315	3	1177
315	3	1178
315	3	1179
315	3	1180
315	3	1181
315	3	1182
315	3	1183
315	3	1184
315	3	1185
315	3	1186
315	3	1187
315	3	1188
315	3	1189
315	3	1190
315	3	1191
315	3	1192
315	3	1193
315	3	1194
315	3	1195
315	3	1196
315	3	1197
315	3	1198
315	3	1199
315	3	1200
315	9	1201
315	9	1202
315	9	1203
315	9	1204
315	9	1205
315	9	1206
315	9	1207
315	9	1208
315	9	1209
315	9	1210
315	9	1211
315	9	1212
315	9	1213
315	9	1214
315	9	1215
315	9	1216
315	9	1217
315	9	1218
315	9	1219
315	9	1220
315	9	1221
315	9	1222
315	9	1223
315	9	1224
315	9	1225
315	9	1226
315	9	1227
315	9	1228
315	9	1229
315	9	1230
315	9	1231
315	9	1232
315	9	1233
315	9	1234
315	9	1235
315	9	1236
315	9	1237
315	9	1238
315	9	1239
315	9	1240
315	9	1241
315	9	1242
315	9	1243
315	9	1244
315	9	1245
315	9	1246
315	9	1247
315	9	1248
315	9	1249
315	9	1250
315	9	1251
315	9	1252
315	9	1253
315	9	1254
315	9	1255
315	9	1256
315	9	1257
315	9	1258
315	9	1259
315	9	1260
315	9	1261
315	9	1262
315	9	1263
315	9	1264
315	15	1265
315	7	1266
315	7	1267
315	7	1268
315	7	1269
315	7	1270
315	7	1271
315	7	1272
315	7	1273
315	7	1274
315	7	1275
315	7	1276
315	7	1277
315	7	1278
315	7	1279
315	7	1280
315	7	1281
315	7	1282
315	7	1283
315	7	1284
315	7	1285
315	4	1286
315	4	1287
315	4	1288
315	4	1289
315	4	1290
315	4	1291
315	4	1292
315	4	1293
315	4	1294
315	4	1295
315	4	1296
315	4	1297
315	4	1298
315	4	1299
315	4	1300
315	4	1301
315	2	755
315	2	1302
315	2	1303
315	2	1304
315	2	1305
315	2	1306
315	2	987
315	2	1307
315	2	1308
315	12	1309
315	12	1310
315	12	1311
315	48	1312
315	10	965
315	10	963
315	10	968
315	10	971
315	10	967
315	10	961
315	10	960
315	10	959
315	10	970
315	10	1313
315	10	962
315	16	1314
315	16	1315
315	16	987
315	16	1316
315	16	1317
315	16	1303
315	16	1318
315	16	981
315	16	1319
315	16	1320
315	13	1321
315	5	1322
315	6	1323
315	6	1324
315	6	1325
315	6	1326
315	6	1327
315	36	1328
315	28	1329
315	28	1330
315	28	1331
315	33	1332
315	11	1333
315	18	1334
315	49	1335
315	49	1336
315	49	1337
315	32	1338
315	39	1339
315	50	1340
315	26	1313
315	51	1341
315	31	1342
315	44	1343
315	43	1344
315	19	993
315	22	1345
315	35	1346
315	23	1347
315	42	1348
315	8	1349
315	30	1010
315	46	1350
315	24	1351
315	21	1352
315	38	1353
315	47	965
315	47	963
315	47	968
315	47	971
315	47	967
315	47	961
315	47	960
315	47	959
315	47	970
315	47	1313
315	47	962
264	10	964
264	10	961
264	10	1354
264	10	965
264	10	968
264	10	959
264	10	1355
264	10	970
264	10	967
264	10	1356
264	10	960
264	10	1357
264	10	971
264	3	1358
264	3	1359
264	3	1360
264	3	1361
264	33	1362
264	4	1363
264	4	1364
264	4	1365
264	4	1366
264	4	1367
264	4	1368
264	11	1369
264	30	1370
264	30	1371
264	12	1372
264	7	1373
264	7	1374
264	7	1375
264	7	1376
264	7	1377
264	7	1378
264	7	1379
264	7	1380
264	7	1381
264	7	1382
264	7	1383
264	7	1384
264	7	1385
264	28	1386
264	28	1387
264	28	1388
264	2	1389
264	2	1390
264	2	1391
264	2	1306
264	2	1392
264	2	1303
264	19	1393
264	19	1394
264	34	1395
264	34	1396
264	34	1397
264	34	1398
264	34	1399
264	16	1400
264	16	1401
264	16	1371
264	16	1402
264	16	1403
264	16	1404
264	16	1392
264	16	1320
264	16	1405
264	16	1393
264	16	1406
264	27	1407
264	27	1408
264	27	1409
264	27	1410
264	18	1411
264	50	1412
264	44	1413
264	44	1414
264	8	1415
264	8	1416
264	32	1417
264	35	1418
264	9	1419
264	9	1420
264	9	1421
264	9	1422
264	9	1423
264	6	1424
264	23	1425
264	23	1426
264	24	1427
264	52	1428
264	52	1429
264	52	1430
264	26	964
264	53	1431
264	53	1432
264	38	1433
264	21	1434
264	13	1425
264	39	1435
264	43	1436
264	36	1437
264	15	1438
264	47	964
264	47	961
264	47	1354
264	47	965
264	47	968
264	47	959
264	47	1355
264	47	970
264	47	967
264	47	1356
264	47	960
264	47	1357
264	47	971
220	35	1439
220	35	1440
220	33	1441
220	7	1442
220	7	1443
220	7	1444
220	7	1445
220	7	1446
220	7	1447
220	7	1448
220	7	1449
220	7	1450
220	7	1451
220	34	1452
220	32	1453
220	10	964
220	10	970
220	10	968
220	10	1454
220	10	971
220	10	965
220	10	959
220	10	967
220	10	961
220	10	960
220	8	1455
220	2	1456
220	2	1457
220	2	1303
220	16	1405
220	16	1371
220	16	1392
220	16	1458
220	16	1403
220	16	1393
220	16	1406
220	16	1459
220	16	1460
220	52	1429
220	52	1428
220	52	1430
220	9	1461
220	9	1462
220	9	1463
220	23	1464
220	15	1465
220	43	1436
220	28	1466
220	28	1467
220	28	1468
220	4	1469
220	4	1470
220	4	1471
220	4	1472
220	3	1473
220	3	1474
220	24	1475
220	21	1476
220	14	1477
220	19	1393
220	19	1478
220	26	964
220	39	1479
220	18	1464
220	13	1480
220	30	1371
220	30	1370
220	38	1481
220	47	964
220	47	970
220	47	968
220	47	1454
220	47	971
220	47	965
220	47	959
220	47	967
220	47	961
220	47	960
146	34	1482
146	34	1483
146	34	1484
146	34	1485
146	34	1486
146	34	1487
146	34	1488
146	34	1489
146	34	1490
146	34	1491
146	34	1492
146	34	1493
146	34	1494
146	34	1495
146	34	1496
146	34	1497
146	34	1498
146	34	1499
146	34	1500
146	34	1501
146	34	1502
146	34	1503
146	34	1504
146	34	1505
146	34	1506
146	34	1507
146	34	1508
146	34	1509
146	34	1510
146	34	1511
146	34	1512
146	34	1513
146	34	1514
146	34	1515
146	34	1516
146	34	1517
146	34	1518
146	34	1519
146	34	1520
146	34	1521
146	34	1522
146	34	1523
146	34	1524
146	3	1525
146	3	1526
146	3	1527
146	3	1528
146	3	1529
146	3	1530
146	3	1531
146	3	1532
146	3	1533
146	3	1534
146	3	1535
146	3	1536
146	3	1537
146	3	1538
146	3	1539
146	3	1540
146	3	1541
146	3	1542
146	3	1543
146	3	1544
146	3	1545
146	3	1546
146	3	1547
146	3	1548
146	3	1549
146	3	1550
146	3	1551
146	3	1552
146	3	1553
146	3	1554
146	3	1555
146	3	1556
146	3	1557
146	3	1558
146	3	1559
146	3	1560
146	3	1561
146	3	1562
146	3	1563
146	3	1564
146	3	1565
146	3	1566
146	3	1567
146	3	1568
146	3	1569
146	3	1570
146	3	1571
146	3	1572
146	3	1573
146	3	1574
146	3	1575
146	3	1576
146	3	1577
146	3	1578
146	3	1579
146	3	1580
146	3	1581
146	3	1582
146	3	1583
146	3	1584
146	3	1585
146	3	1586
146	3	1587
146	3	1588
146	3	1589
146	3	1590
146	3	1591
146	3	1592
146	3	1593
146	3	1594
146	3	1595
146	3	1596
146	3	1597
146	3	1598
146	7	1599
146	7	1600
146	7	1601
146	7	1602
146	7	1603
146	7	1604
146	7	1605
146	7	1606
146	7	1607
146	7	1608
146	7	1609
146	7	1610
146	7	1611
146	7	1612
146	7	1613
146	7	1614
146	7	1615
146	7	1616
146	7	1617
146	7	1618
146	7	1619
146	7	1620
146	7	1621
146	7	1622
146	7	1623
146	7	1624
146	7	1625
146	7	1626
146	7	1627
146	7	1628
146	7	1629
146	7	1630
146	4	1631
146	4	1632
146	4	1633
146	4	1634
146	4	1635
146	4	1636
146	4	1637
146	4	1638
146	4	1639
146	4	1640
146	4	1641
146	4	1642
146	4	1643
146	4	1644
146	4	1645
146	4	1646
146	4	1647
146	4	1648
146	4	1649
146	4	1650
146	4	1651
146	4	1652
146	4	1653
146	4	1654
146	4	1655
146	4	1656
146	4	1657
146	4	1658
146	4	1659
146	4	1660
146	4	1661
146	4	1662
146	4	1663
146	4	1664
146	4	1665
146	4	1666
146	4	1667
146	4	1668
146	4	1669
146	4	1670
146	4	1671
146	4	1672
146	4	1673
146	4	1674
146	4	1675
146	4	1676
146	4	1677
146	4	1678
146	4	1679
146	4	1680
146	4	1681
146	4	1682
146	4	1683
146	4	1684
146	4	1685
146	4	1686
146	4	1687
146	4	1688
146	4	1689
146	4	1690
146	4	1691
146	4	1692
146	4	1693
146	4	1694
146	4	1695
146	4	1696
146	4	1697
146	4	1698
146	54	1699
146	9	1700
146	9	1701
146	9	1702
146	9	1703
146	9	1704
146	9	1705
146	9	1706
146	9	1707
146	9	1708
146	9	1709
146	9	1710
146	9	1711
146	9	1712
146	9	1713
146	9	1714
146	9	1715
146	9	1716
146	9	1717
146	9	1718
146	9	1719
146	9	1720
146	9	1721
146	9	1722
146	9	1723
146	9	1724
146	9	1725
146	9	1726
146	9	1727
146	9	1728
146	9	1729
146	9	1730
146	9	1731
146	9	1732
146	9	1733
146	9	1734
146	9	1735
146	9	1736
146	9	1737
146	9	1738
146	9	1739
146	9	1740
146	9	1741
146	9	1742
146	9	1743
146	9	1744
146	9	1745
146	9	1746
146	9	1747
146	9	1748
146	9	1749
146	9	1750
146	9	1751
146	9	1752
146	9	1753
146	9	1754
146	9	1755
146	9	1756
146	9	1757
146	9	1758
146	9	1759
146	9	1760
146	9	1761
146	9	1762
146	9	1763
146	9	1764
146	9	1765
146	9	1766
146	9	1767
146	9	1768
146	9	1769
146	9	1770
146	9	1771
146	9	1772
146	9	1773
146	9	1774
146	9	1775
146	9	1776
146	9	1777
146	9	1778
146	9	1779
146	9	1780
146	9	1781
146	9	1782
146	9	1783
146	9	1784
146	9	1785
146	9	1786
146	9	1787
146	9	1788
146	9	1789
146	9	1790
146	9	1791
146	9	1792
146	9	1793
146	9	1794
146	9	1795
146	9	1796
146	9	1797
146	9	1798
146	9	1799
146	9	1800
146	9	1801
146	9	1802
146	1	1803
146	1	1804
146	1	1805
146	1	1806
146	1	1807
146	1	1808
146	1	1809
146	1	1810
146	1	1811
146	1	1812
146	1	1813
146	1	1814
146	1	1815
146	1	1816
146	1	1817
146	1	1818
146	1	1819
146	1	1820
146	1	1821
146	1	1822
146	1	1823
146	1	1824
146	1	1825
146	1	1826
146	1	1827
146	1	1828
146	1	1829
146	1	1830
146	1	1831
146	1	1832
146	1	1833
146	1	1834
146	1	1835
146	1	1836
146	1	1837
146	1	1838
146	1	1839
146	1	1840
146	1	1841
146	1	1842
146	1	1843
146	1	1844
146	1	1845
146	1	1846
146	1	1847
146	1	1848
146	1	1849
146	1	1850
146	1	1851
146	1	1852
146	1	1853
146	1	1854
146	1	1855
146	1	1856
146	1	1857
146	1	1858
146	1	1859
146	1	1860
146	1	1861
146	1	1862
146	1	1863
146	1	1864
146	1	1865
146	1	1866
146	1	1867
146	1	1868
146	1	1869
146	1	1870
146	1	1871
146	27	1872
146	27	1873
146	27	1874
146	6	1875
146	6	1876
146	6	1877
146	6	1878
146	6	1879
146	38	1880
146	29	1881
146	40	1882
146	20	1883
146	12	1884
146	12	1885
146	12	1886
146	16	1887
146	16	981
146	16	1888
146	16	1318
146	16	987
146	16	1458
146	15	1889
146	23	1886
146	23	1890
146	23	1884
146	17	1891
146	17	1429
146	17	1892
146	17	1893
146	17	1894
146	17	1895
146	17	1896
146	17	991
146	17	1897
146	17	1898
146	17	1899
146	17	1900
146	17	1901
146	17	990
146	17	989
146	17	1902
146	52	1428
146	8	1903
146	8	1904
146	8	1905
146	8	1906
146	8	1907
146	55	1908
146	43	1026
146	28	1909
146	28	1910
146	28	1911
146	28	1912
146	28	1913
146	28	1914
146	28	1915
146	30	1916
146	30	1010
146	10	1917
146	10	968
146	10	967
146	10	1918
146	10	959
146	10	964
146	10	1919
146	10	961
146	10	962
146	10	970
146	10	960
146	10	965
146	10	1920
146	10	958
146	10	1313
146	10	1921
146	10	1922
146	10	971
146	10	963
146	21	1923
146	42	1924
146	42	1925
146	46	1926
146	50	1927
146	50	1928
146	50	1929
146	14	1930
146	14	1931
146	35	1932
146	35	1933
146	41	1934
146	51	1935
146	56	1936
146	39	1937
146	39	1938
146	18	1884
146	19	993
146	19	1939
146	19	1940
146	19	1941
146	11	1942
146	11	1943
146	11	1944
146	44	1945
146	24	1946
146	2	987
146	2	755
146	2	1456
146	13	1947
146	57	1948
146	36	1328
146	26	960
146	22	1876
146	22	1949
146	58	1950
146	59	1951
146	60	1952
146	45	1953
146	48	1954
146	32	1955
146	33	1956
146	47	1917
146	47	968
146	47	967
146	47	1918
146	47	959
146	47	964
146	47	1919
146	47	961
146	47	962
146	47	970
146	47	960
146	47	965
146	47	1920
146	47	958
146	47	1313
146	47	1921
146	47	1922
146	47	971
146	47	963
481	33	1957
481	4	1958
481	4	1959
481	4	1960
481	4	1961
481	4	1962
481	4	1963
481	4	1964
481	4	1965
481	4	1966
481	4	1967
481	4	1968
481	4	1969
481	4	1970
481	4	1971
481	4	1972
481	4	1973
481	4	1974
481	4	1975
481	4	1976
481	4	1977
481	2	1978
481	2	1303
481	2	1390
481	2	1979
481	2	1389
481	2	1391
481	9	1980
481	9	1981
481	9	1982
481	9	1983
481	9	1984
481	1	1985
481	1	1986
481	1	1987
481	1	1988
481	1	1989
481	1	1990
481	1	1991
481	1	1992
481	1	1993
481	1	1994
481	1	1995
481	1	1996
481	1	1997
481	1	1998
481	1	1999
481	1	2000
481	1	2001
481	1	2002
481	1	2003
481	1	2004
481	1	2005
481	1	2006
481	1	2007
481	1	2008
481	1	2009
481	1	2010
481	1	2011
481	1	2012
481	1	2013
481	1	2014
481	1	2015
481	50	2016
481	7	2017
481	7	2018
481	7	2019
481	7	2020
481	7	2021
481	7	2022
481	7	2023
481	7	2024
481	7	2025
481	7	2026
481	7	2027
481	7	2028
481	7	2029
481	7	2030
481	7	2031
481	7	2032
481	8	2033
481	8	2034
481	8	2035
481	8	2036
481	8	2037
481	8	2038
481	8	2039
481	15	2040
481	13	2041
481	23	2042
481	23	2043
481	12	2042
481	10	965
481	10	967
481	10	963
481	10	964
481	10	968
481	10	959
481	10	970
481	10	971
481	10	962
481	10	960
481	10	961
481	42	2044
481	27	2045
481	27	2046
481	27	2047
481	30	1010
481	30	1009
481	35	2048
481	38	2049
481	26	964
481	24	2050
481	24	2051
481	16	2052
481	16	2053
481	16	1390
481	16	1320
481	16	2054
481	16	2055
481	16	2056
481	16	1315
481	11	2057
481	11	2058
481	11	2059
481	11	2060
481	3	2061
481	3	2062
481	19	2063
481	19	993
481	39	2064
481	32	2065
481	22	2066
481	36	2067
481	36	1328
481	18	2043
481	21	2042
481	28	2068
481	5	2069
481	44	2070
481	46	2071
481	14	2072
481	43	1436
481	6	2073
481	6	2074
481	34	2075
481	48	2076
481	47	965
481	47	967
481	47	963
481	47	964
481	47	968
481	47	959
481	47	970
481	47	971
481	47	962
481	47	960
481	47	961
198	16	1403
198	16	1405
198	16	1320
198	16	1406
198	16	2077
198	16	981
198	16	1371
198	16	1392
198	16	2078
198	16	2055
198	16	2056
198	16	1478
198	16	2079
198	30	2080
198	30	1370
198	30	2081
198	30	1371
198	30	2082
198	3	2083
198	3	2084
198	3	2085
198	3	2086
198	3	2087
198	3	2088
198	3	2089
198	3	2090
198	3	2091
198	3	2092
198	4	2093
198	4	2094
198	4	2095
198	4	2096
198	4	2097
198	4	2098
198	4	2099
198	4	2100
198	4	2101
198	4	2102
198	4	2103
198	4	2104
198	4	2105
198	4	2106
198	4	2107
198	4	2108
198	4	2109
198	4	2110
198	4	2111
198	4	2112
198	4	2113
198	4	2114
198	4	2115
198	4	2116
198	4	2117
198	4	2118
198	4	2119
198	4	2120
198	4	2121
198	4	2122
198	4	2123
198	4	2124
198	4	2125
198	4	2126
198	4	2127
198	4	2128
198	4	2129
198	4	2130
198	4	2131
198	4	2132
198	4	2133
198	4	2134
198	4	2135
198	4	2136
198	4	2137
198	4	2138
198	4	2139
198	4	2140
198	4	2141
198	4	2142
198	19	2143
198	19	2144
198	19	1393
198	7	2145
198	7	2146
198	7	2147
198	7	2148
198	7	2149
198	7	2150
198	7	2151
198	7	2152
198	7	2153
198	7	2154
198	7	2155
198	7	2156
198	7	2157
198	7	2158
198	7	2159
198	7	2160
198	1	2161
198	1	2162
198	1	2163
198	1	2164
198	1	2165
198	1	2166
198	34	2167
198	34	2168
198	34	2169
198	34	2170
198	34	2171
198	34	2172
198	34	2173
198	34	2174
198	34	2175
198	34	2176
198	34	2177
198	34	2178
198	34	2179
198	34	2180
198	34	2181
198	34	2182
198	34	2183
198	34	2184
198	34	2185
198	10	960
198	10	965
198	10	971
198	10	967
198	10	962
198	10	970
198	10	964
198	10	959
198	10	961
198	10	1355
198	10	963
198	11	2186
198	2	987
198	2	1391
198	2	1303
198	2	2187
198	14	2188
198	43	1026
198	42	2189
198	12	2190
198	56	1896
198	56	1936
198	24	2191
198	24	2192
198	46	2193
198	8	2194
198	8	2195
198	20	227
198	20	227
198	33	2196
198	33	2197
198	9	2198
198	9	2199
198	9	2200
198	9	2201
198	9	2202
198	44	2203
198	38	2204
198	32	2203
198	18	2190
198	52	1892
198	52	1428
198	15	2205
198	6	2206
198	35	2203
198	26	960
198	23	2190
198	50	2207
198	36	1437
198	29	2208
198	53	2209
198	28	2210
198	21	2211
198	47	960
198	47	965
198	47	971
198	47	967
198	47	962
198	47	970
198	47	964
198	47	959
198	47	961
198	47	1355
198	47	963
227	7	2212
227	7	2213
227	7	2214
227	7	2215
227	7	2216
227	7	2217
227	7	2218
227	7	2219
227	7	2220
227	7	2221
227	7	2222
227	7	2223
227	7	2224
227	7	2225
227	7	2226
227	16	1406
227	16	2078
227	16	1405
227	16	2227
227	16	2079
227	16	2056
227	16	1403
227	16	1320
227	16	1478
227	16	1370
227	16	2055
227	16	1392
227	3	2228
227	3	2229
227	3	2230
227	3	2231
227	3	2232
227	3	2233
227	3	2234
227	3	2235
227	3	2236
227	3	2237
227	3	2238
227	3	2239
227	3	2240
227	3	2241
227	3	2242
227	3	2243
227	3	2244
227	3	2245
227	3	2246
227	3	2247
227	3	2248
227	3	2249
227	3	2250
227	3	2251
227	3	2252
227	3	2253
227	3	2254
227	3	2255
227	3	2256
227	3	2257
227	3	2258
227	3	2259
227	3	2260
227	3	2261
227	3	2262
227	3	2263
227	3	2264
227	3	2265
227	3	2266
227	3	2267
227	3	2268
227	3	2269
227	3	2270
227	3	2271
227	3	2272
227	3	2273
227	3	2274
227	3	2275
227	3	2276
227	33	2196
227	33	2197
227	33	2277
227	4	2278
227	4	2279
227	4	2280
227	4	2281
227	4	2282
227	4	2283
227	4	2284
227	4	2285
227	4	2286
227	4	2287
227	4	2288
227	4	2289
227	4	2290
227	4	2291
227	4	2292
227	4	2293
227	4	2294
227	4	2295
227	4	2296
227	4	2297
227	4	2298
227	4	2299
227	4	2300
227	34	2301
227	34	2302
227	34	2303
227	34	2304
227	34	2305
227	34	2306
227	34	2307
227	34	2308
227	34	2309
227	34	2310
227	34	2311
227	34	2312
227	10	1922
227	10	970
227	10	1918
227	10	963
227	10	967
227	10	1355
227	10	2313
227	10	964
227	10	971
227	10	1919
227	10	965
227	10	962
227	10	959
227	10	1356
227	10	960
227	10	961
227	2	1391
227	2	1303
227	44	2203
227	58	2314
227	58	2315
227	42	2316
227	42	2317
227	42	2318
227	9	2319
227	9	2320
227	9	2321
227	9	2322
227	9	2323
227	9	2324
227	9	2325
227	9	2326
227	45	2327
227	28	2328
227	28	2329
227	28	2330
227	28	2331
227	30	2081
227	30	1370
227	19	2143
227	19	2332
227	19	2333
227	12	2190
227	15	2334
227	29	2208
227	8	2194
227	53	2335
227	53	2336
227	20	504
227	20	504
227	59	2337
227	36	1018
227	21	2338
227	21	2211
227	18	2190
227	11	2339
227	11	2340
227	57	2341
227	35	2203
227	38	2342
227	37	198
227	37	198
227	14	2343
227	14	2344
227	32	2203
227	23	2190
227	24	2345
227	49	2346
227	61	2347
227	43	1026
227	26	960
227	47	1922
227	47	970
227	47	1918
227	47	963
227	47	967
227	47	1355
227	47	2313
227	47	964
227	47	971
227	47	1919
227	47	965
227	47	962
227	47	959
227	47	1356
227	47	960
227	47	961
