epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.2568233013153076	0.05828740447759628	0.2672832427675526	0.23378075659275055	0.10792156308889389	0.2545147900761639
20.0	0.2957494556903839	0.06765589863061905	0.3078311811461364	0.2651006877422333	0.11867198348045349	0.2899713724717853
30.0	0.29664430022239685	0.06804639101028442	0.3153176930441096	0.26957494020462036	0.12463419884443283	0.29856959863572935
40.0	0.32125282287597656	0.07374785840511322	0.3324264262783643	0.2796420454978943	0.12728703022003174	0.3085537259477983
50.0	0.3181208372116089	0.07141558080911636	0.3322726250341243	0.2798657715320587	0.127279132604599	0.3101576483107776
60.0	0.3190156817436218	0.07466666400432587	0.3379830125559103	0.28143176436424255	0.1268802285194397	0.3139008618750218
70.0	0.3248322308063507	0.07794618606567383	0.3384141428183153	0.2785235047340393	0.12624898552894592	0.3105138355809072
80.0	0.3194631040096283	0.07376857846975327	0.33489446183543153	0.27807608246803284	0.12648412585258484	0.30955433122937626
90.0	0.3163311183452606	0.07199598848819733	0.328120093815151	0.27628636360168457	0.12518049776554108	0.3046386947589759
100.0	0.3029083013534546	0.0680818110704422	0.3134599492075686	0.27091723680496216	0.12119098752737045	0.2961200308407944
110.0	0.3136465549468994	0.07101045548915863	0.3262665227573985	0.27404922246932983	0.12291806191205978	0.3030313272823622
120.0	0.30469802021980286	0.07027153670787811	0.31761424339648137	0.27069351077079773	0.12268047779798508	0.298534199836756
130.0	0.3096196949481964	0.07298840582370758	0.3189191490710345	0.27158835530281067	0.12226613610982895	0.2974977043231464
140.0	0.2997763156890869	0.06833737343549728	0.30856447341954585	0.27225953340530396	0.12390714138746262	0.294984508151478
150.0	0.2957494258880615	0.0665673017501831	0.30704970059681935	0.2666666805744171	0.11867152899503708	0.29097127592419697
160.0	0.2876957654953003	0.06681226193904877	0.30232940939196556	0.2597315311431885	0.11798479408025742	0.2855847213754243
170.0	0.28545862436294556	0.06611177325248718	0.29863188035851523	0.26219239830970764	0.11988180130720139	0.2861516236555512
