epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.2241610884666443	0.04684934392571449	0.2235874781045273	0.2143176794052124	0.09509025514125824	0.22280965763805066
20.0	0.2738255262374878	0.06328993290662766	0.28580333515407247	0.24250559508800507	0.10908868163824081	0.26740562383654737
30.0	0.2957494556903839	0.0657082125544548	0.31006491273406345	0.2626398205757141	0.11683253198862076	0.2894603754670578
40.0	0.30917224287986755	0.06936133652925491	0.32513370692135357	0.26957494020462036	0.11974366009235382	0.29977919161447036
50.0	0.31051453948020935	0.06966385990381241	0.3228615781885029	0.2724831998348236	0.12232635170221329	0.30087799401380194
60.0	0.31588366627693176	0.07365547865629196	0.33128996958707163	0.2765100598335266	0.12264449149370193	0.30675141425000546
70.0	0.3114094138145447	0.07250915467739105	0.32930509830193566	0.2789708971977234	0.12586620450019836	0.3096878083996145
80.0	0.3136465549468994	0.07242614775896072	0.32939323926540426	0.27427294850349426	0.12304383516311646	0.30621825121622087
90.0	0.3266219198703766	0.07494101673364639	0.33721703709550127	0.27941834926605225	0.1262996345758438	0.3091120238973171
100.0	0.30917227268218994	0.06939877569675446	0.3259626394692918	0.27225950360298157	0.1222480908036232	0.3029115476865119
110.0	0.3140939474105835	0.07229790836572647	0.3270923026317546	0.27561521530151367	0.12300004810094833	0.3044805300752037
120.0	0.31185680627822876	0.07198205590248108	0.32379460883045463	0.27293065190315247	0.12172729521989822	0.30169943297685
130.0	0.30067113041877747	0.06947806477546692	0.31611321525402036	0.2686800956726074	0.11871747672557831	0.29712753034403316
140.0	0.30469802021980286	0.0692148432135582	0.32044410355164465	0.27270692586898804	0.12249413132667542	0.3012346611536734
150.0	0.29798659682273865	0.06746138632297516	0.31448713636157577	0.2731543481349945	0.12431192398071289	0.3006543355767744
160.0	0.3029082715511322	0.06770894676446915	0.3165240976181667	0.2637583911418915	0.1168597862124443	0.29277013486361353
170.0	0.2975391447544098	0.06694619357585907	0.31056377842895344	0.26868006587028503	0.12030390650033951	0.29447563093277035
180.0	0.30335572361946106	0.06874368339776993	0.31112333075012694	0.26890379190444946	0.1193297877907753	0.29268396493111976
190.0	0.3015660047531128	0.06876205652952194	0.31758437728345457	0.2659955322742462	0.11768176406621933	0.2956482733459875
