epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.23758390545845032	0.05146369710564613	0.2401174860698019	0.21744967997074127	0.0957227423787117	0.23140268934068303
20.0	0.2778523862361908	0.061863791197538376	0.28977112611436456	0.2527964115142822	0.11304999887943268	0.27548487428484714
30.0	0.2984340190887451	0.06668126583099365	0.3095578597086257	0.2653243839740753	0.11644074320793152	0.290323346141128
40.0	0.30604028701782227	0.06774421781301498	0.3193693708524448	0.26689037680625916	0.11675537377595901	0.2948374809711835
50.0	0.29798659682273865	0.06691547483205795	0.3132275622451577	0.26353466510772705	0.11626780778169632	0.29226849764746815
60.0	0.3038031756877899	0.07052460312843323	0.31598553554772557	0.2664429545402527	0.11741015315055847	0.2935612894581595
70.0	0.29261747002601624	0.06441615521907806	0.3061829933005132	0.2612975537776947	0.11657370626926422	0.288099210869413
80.0	0.29082775115966797	0.06598999351263046	0.3028801123422359	0.2599552571773529	0.11469732969999313	0.28550300341880785
90.0	0.2944071590900421	0.0659489706158638	0.3035441203100145	0.2651006579399109	0.11599066108465195	0.2886525773781762
100.0	0.28277406096458435	0.06408143043518066	0.29509485049240647	0.25637584924697876	0.1144196093082428	0.280465346564577
110.0	0.2863534688949585	0.06535713374614716	0.2992199090890731	0.25480982661247253	0.11333716660737991	0.2812954851327553
120.0	0.28143176436424255	0.06352517753839493	0.29260768214359184	0.25883668661117554	0.11361412703990936	0.28051680896779974
130.0	0.28545862436294556	0.06295061111450195	0.29450469013594704	0.247427299618721	0.1099969744682312	0.2726189536117332
140.0	0.28411635756492615	0.06483250111341476	0.29365231634784944	0.25302013754844666	0.11296562850475311	0.27695183296182085
150.0	0.2805369198322296	0.06394341588020325	0.2913959510649541	0.24921700358390808	0.10932773351669312	0.27339820985506796
160.0	0.28098437190055847	0.06260329484939575	0.2911481123221027	0.2512304186820984	0.10987672209739685	0.27428268272055667
