epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.23400448262691498	0.049288392066955566	0.23455375589258542	0.215659961104393	0.09271688014268875	0.22651140243077555
20.0	0.28008949756622314	0.06298285722732544	0.28854425244554904	0.24876956641674042	0.11293648183345795	0.27093262498478476
30.0	0.29709169268608093	0.06709440797567368	0.3084989118180592	0.25771814584732056	0.114661306142807	0.28515013606278283
40.0	0.31051456928253174	0.07036421447992325	0.3253495677471762	0.2697986662387848	0.11927671730518341	0.3000907150904631
50.0	0.31319910287857056	0.07194648683071136	0.3284536240688223	0.2738254964351654	0.12196007370948792	0.3045247490338202
60.0	0.3109619617462158	0.07281345129013062	0.33143073090875763	0.2718120813369751	0.11964280903339386	0.30591574119496145
70.0	0.31633108854293823	0.07500143349170685	0.33050521735072846	0.27874717116355896	0.1240445002913475	0.30811610760121827
80.0	0.31498879194259644	0.07352647185325623	0.3294583701839319	0.2791946232318878	0.12455233186483383	0.30857985851141867
90.0	0.32170024514198303	0.07498646527528763	0.3365543405682846	0.27404922246932983	0.12334593385457993	0.3068562275871457
100.0	0.30917227268218994	0.07110512256622314	0.32687470070693	0.27002236247062683	0.1222466304898262	0.30206107565946466
110.0	0.3127516806125641	0.0733320564031601	0.32982288114488184	0.2762863337993622	0.12486918270587921	0.3075762867278841
120.0	0.31633108854293823	0.07336579263210297	0.3287485791286408	0.2738254964351654	0.12440002709627151	0.30387890466486156
130.0	0.30604031682014465	0.0711531937122345	0.3202619657578832	0.2697986662387848	0.12455249577760696	0.29933176056604077
140.0	0.30783000588417053	0.07042738795280457	0.32388355220640075	0.27024608850479126	0.12482714653015137	0.301131060234228
150.0	0.3024608790874481	0.07088498026132584	0.31608462598842424	0.2711409032344818	0.12372595816850662	0.2987952017629301
160.0	0.30783000588417053	0.07082301378250122	0.3213620379167099	0.2664429545402527	0.12081592530012131	0.2963983949258953
170.0	0.3051454424858093	0.06990575045347214	0.31701313305053236	0.2624160945415497	0.11955709755420685	0.29154603517537697
