epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.2514541447162628	0.05762876942753792	0.25994444693863616	0.22393737733364105	0.10023678094148636	0.24433467925382785
20.0	0.30335572361946106	0.06853416562080383	0.3153591300064035	0.2680089473724365	0.12084148824214935	0.29423247960686777
30.0	0.31185683608055115	0.072348453104496	0.3240652404377775	0.2789708971977234	0.12814562022686005	0.3055095551370903
40.0	0.3194631040096283	0.076171875	0.3315332048681756	0.28814318776130676	0.1344951093196869	0.31556261164120464
50.0	0.32035788893699646	0.07667268067598343	0.33273782921169043	0.281655490398407	0.13434980809688568	0.31189476670679833
60.0	0.3203579783439636	0.07695905864238739	0.3313680427733871	0.2829977571964264	0.13193492591381073	0.3118389490746665
70.0	0.31633108854293823	0.07495056092739105	0.3310020495867421	0.27807608246803284	0.1311933547258377	0.30978456142414557
80.0	0.3149888217449188	0.0756380558013916	0.32537190908227015	0.2738254964351654	0.12842600047588348	0.3027358079229402
90.0	0.30917227268218994	0.07643098384141922	0.3203348919432807	0.2731543481349945	0.1270700842142105	0.3007885382222975
100.0	0.29530203342437744	0.0711316391825676	0.30671734294836606	0.2552572786808014	0.11860097944736481	0.28391527119597576
110.0	0.29798659682273865	0.07020817697048187	0.3118003028566308	0.2639821171760559	0.12503963708877563	0.2929640870330792
120.0	0.2988814413547516	0.07288526743650436	0.3096841476622404	0.2604026794433594	0.1205514520406723	0.2878773165716813
130.0	0.2836689054965973	0.06982943415641785	0.2974309400998638	0.2565995454788208	0.12016721069812775	0.2832488604003689
140.0	0.2872483432292938	0.07049509137868881	0.30128178065911015	0.2527964115142822	0.11587419360876083	0.28119723466628205
150.0	0.27829980850219727	0.06779737770557404	0.29161005045761546	0.24586132168769836	0.11453783512115479	0.27304902144545723
160.0	0.2765100598335266	0.06604421883821487	0.2905658062679981	0.24496644735336304	0.11394759267568588	0.27214732491752347
