epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.22102908790111542	0.0484004020690918	0.21889638379059398	0.2116331160068512	0.09087070822715759	0.21788927765384228
20.0	0.2733781039714813	0.058468274772167206	0.2825646260936392	0.2427293062210083	0.1064997985959053	0.2643491908770977
30.0	0.28993290662765503	0.06551493704319	0.30043663313183905	0.25906041264533997	0.11378711462020874	0.28285663225540986
40.0	0.30604028701782227	0.06878755986690521	0.3199136697762661	0.2677852511405945	0.11837444454431534	0.29607995468413867
50.0	0.30067116022109985	0.06723643839359283	0.3150215653790731	0.27158835530281067	0.11981373280286789	0.29843548329876085
60.0	0.31051456928253174	0.07108832895755768	0.3235290108555786	0.2704698145389557	0.11942844837903976	0.30005184802016194
70.0	0.30783000588417053	0.07089924067258835	0.3171255974664966	0.2778523564338684	0.12459483742713928	0.30212020033441944
80.0	0.30648770928382874	0.07066818326711655	0.317616256008939	0.2796420454978943	0.1231725737452507	0.30383888022483946
90.0	0.31454139947891235	0.07265599071979523	0.32843077268112514	0.27225950360298157	0.1211094781756401	0.3028847231298254
100.0	0.3100671172142029	0.06955482065677643	0.3245709022227944	0.2686800956726074	0.12020739167928696	0.29984720906300505
110.0	0.313646525144577	0.0716223493218422	0.32799022199273603	0.276510089635849	0.12513741850852966	0.30629087348802475
120.0	0.3114093840122223	0.0743827298283577	0.32590324489188494	0.2727069556713104	0.12124799937009811	0.3028909869587579
130.0	0.3015660345554352	0.06935597211122513	0.31584395404069965	0.27091723680496216	0.12207993865013123	0.2980040030968451
140.0	0.3015660345554352	0.06860199570655823	0.3168297230297941	0.27606263756752014	0.12309132516384125	0.3021221613347805
150.0	0.3051454424858093	0.06993507593870163	0.31939731636280716	0.26599550247192383	0.11786989867687225	0.2954064357931256
160.0	0.3011185824871063	0.06587553769350052	0.31804294454039683	0.26554808020591736	0.11629102379083633	0.2950965035505372
170.0	0.2944071590900421	0.06751517951488495	0.3121169759125137	0.26689037680625916	0.11777709424495697	0.29492598654530333
180.0	0.28993290662765503	0.06509682536125183	0.3047746708819424	0.2599552571773529	0.11283104866743088	0.28619575612632586
190.0	0.28814321756362915	0.0650515928864479	0.30126464681515275	0.2637583911418915	0.11602740734815598	0.28783662866824133
200.0	0.2912752032279968	0.06590013951063156	0.30617931075242805	0.25570470094680786	0.11356399953365326	0.2846684345076577
210.0	0.2850112020969391	0.06578408181667328	0.3029647309516414	0.25704696774482727	0.1121552586555481	0.2853081809595391
220.0	0.2845637798309326	0.06328266859054565	0.3012501937812405	0.25548097491264343	0.11462811380624771	0.28336123022308135
