epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.22908279299736023	0.0494467131793499	0.22726428686392278	0.20872484147548676	0.08894971758127213	0.2183528611120455
20.0	0.2733781039714813	0.059894006699323654	0.282217250513425	0.24384787678718567	0.1065811812877655	0.2648487717091065
30.0	0.28993287682533264	0.06502482295036316	0.3035067960665052	0.26308727264404297	0.11630737036466599	0.287805540804621
40.0	0.29798659682273865	0.06629795581102371	0.31292943563233117	0.272483229637146	0.11901607364416122	0.2981743338405241
50.0	0.2944071590900421	0.06577787548303604	0.31142731374203714	0.2704698145389557	0.12060874700546265	0.2976535263961719
60.0	0.30917227268218994	0.07074759900569916	0.3253095210007844	0.2711409330368042	0.11766668409109116	0.301220800292108
70.0	0.31767338514328003	0.07427715510129929	0.32677193131408133	0.2765100598335266	0.123740054666996	0.30331109973248516
80.0	0.31588366627693176	0.07225725799798965	0.3260934504904907	0.27337807416915894	0.12213264405727386	0.301669405777842
90.0	0.3154362440109253	0.07193110883235931	0.3255467824261389	0.2765100598335266	0.12475880235433578	0.3046604403403567
100.0	0.3002237379550934	0.06814011931419373	0.31582106249694336	0.2659955322742462	0.11976730078458786	0.2956867831288343
110.0	0.3154362440109253	0.07200745493173599	0.32882500989523916	0.2722594738006592	0.12207858264446259	0.3029203262298135
120.0	0.31588369607925415	0.07181479036808014	0.32690060557666506	0.27337807416915894	0.12122754752635956	0.3019997479963204
130.0	0.30335572361946106	0.06944263726472855	0.3187769197005803	0.2697986662387848	0.12247830629348755	0.2989459357702849
140.0	0.3069351613521576	0.07043147832155228	0.31806910725891996	0.2680089473724365	0.11901058256626129	0.2955027909978196
150.0	0.30514541268348694	0.07103898376226425	0.31462178396764967	0.26756152510643005	0.12238126248121262	0.29409632955718107
160.0	0.2957494556903839	0.06689568608999252	0.3055343577435307	0.26353466510772705	0.11917850375175476	0.2888336291544414
170.0	0.29217004776000977	0.0660204142332077	0.3017351952701617	0.2630872428417206	0.11712858080863953	0.28676828918241076
